market_l5,product_l3_desc,revenue_recognition_date,day_sales_usd,is_holiday,series_id,day_name,is_billing_day,day_of_week,day_of_month,month,latest_same_day_of_week_intramonth,rolling_mean_same_day_of_week_28_prev_month,rolling_mean_same_day_of_week_84_prev_month,week_of_month,part_of_month,first_week,last_week,days_in_month,monthly_sin,monthly_cos,quarter,days_since_start_of_quarter,days_until_end_of_quarter,days_in_quarter,quarterly_sin,quarterly_cos
Atlantis,OptiGlimpse,2021-01-01,1410929.53,True,Atlantis_OptiGlimpse,Friday,True,4,1,1,,,,Week 1,Early,True,False,31,0.20129852008866006,0.9795299412524945,Q1,0,90,90,0.0,1.0
Atlantis,OptiGlimpse,2021-01-02,239071.34,False,Atlantis_OptiGlimpse,Saturday,False,5,2,1,,,,Week 1,Early,True,False,31,0.39435585511331855,0.9189578116202306,Q1,1,89,90,0.0697564737441253,0.9975640502598242
Atlantis,OptiGlimpse,2021-01-03,146896.94,False,Atlantis_OptiGlimpse,Sunday,False,6,3,1,,,,Week 1,Early,True,False,31,0.5712682150947923,0.8207634412072763,Q1,2,88,90,0.13917310096006544,0.9902680687415704
Atlantis,OptiGlimpse,2021-01-04,7444974.11,False,Atlantis_OptiGlimpse,Monday,True,0,4,1,,,,Week 2,Early,True,False,31,0.7247927872291199,0.6889669190756866,Q1,3,87,90,0.20791169081775931,0.9781476007338057
Atlantis,OptiGlimpse,2021-01-05,4533332.33,False,Atlantis_OptiGlimpse,Tuesday,True,1,5,1,,,,Week 2,Early,True,False,31,0.8486442574947509,0.5289640103269624,Q1,4,86,90,0.27563735581699916,0.9612616959383189
Atlantis,OptiGlimpse,2021-01-06,7192775.81,False,Atlantis_OptiGlimpse,Wednesday,True,2,6,1,,,,Week 2,Early,True,False,31,0.9377521321470804,0.3473052528448203,Q1,5,85,90,0.3420201433256687,0.9396926207859084
Atlantis,OptiGlimpse,2021-01-07,6483224.79,False,Atlantis_OptiGlimpse,Thursday,True,3,7,1,,,,Week 2,Early,True,False,31,0.9884683243281114,0.1514277775045767,Q1,6,84,90,0.40673664307580015,0.9135454576426009
Atlantis,OptiGlimpse,2021-01-08,7252377.85,False,Atlantis_OptiGlimpse,Friday,True,4,8,1,1410929.53,,,Week 2,Early,False,False,31,0.9987165071710528,-0.05064916883871264,Q1,7,83,90,0.4694715627858908,0.882947592858927
Atlantis,OptiGlimpse,2021-01-09,929894.89,False,Atlantis_OptiGlimpse,Saturday,False,5,9,1,239071.34,,,Week 2,Early,False,False,31,0.9680771188662043,-0.2506525322587204,Q1,8,82,90,0.5299192642332049,0.848048096156426
Atlantis,OptiGlimpse,2021-01-10,682082.47,False,Atlantis_OptiGlimpse,Sunday,False,6,10,1,146896.94,,,Week 2,Early,False,False,31,0.8978045395707416,-0.4403941515576344,Q1,9,81,90,0.5877852522924731,0.8090169943749475
Atlantis,OptiGlimpse,2021-01-11,6581985.41,False,Atlantis_OptiGlimpse,Monday,True,0,11,1,7444974.11,,,Week 3,Mid,False,False,31,0.7907757369376989,-0.6121059825476626,Q1,10,80,90,0.6427876096865393,0.766044443118978
Atlantis,OptiGlimpse,2021-01-12,4518240.69,False,Atlantis_OptiGlimpse,Tuesday,True,1,12,1,4533332.33,,,Week 3,Mid,False,False,31,0.6513724827222223,-0.7587581226927909,Q1,11,79,90,0.6946583704589973,0.7193398003386512
Atlantis,OptiGlimpse,2021-01-13,4781875.34,False,Atlantis_OptiGlimpse,Wednesday,True,2,13,1,7192775.81,,,Week 3,Mid,False,False,31,0.48530196253108104,-0.8743466161445821,Q1,12,78,90,0.7431448254773941,0.6691306063588582
Atlantis,OptiGlimpse,2021-01-14,1993778.5,False,Atlantis_OptiGlimpse,Thursday,True,3,14,1,6483224.79,,,Week 3,Mid,False,False,31,0.29936312297335804,-0.9541392564000488,Q1,13,77,90,0.788010753606722,0.6156614753256583
Atlantis,OptiGlimpse,2021-01-15,10460688.26,False,Atlantis_OptiGlimpse,Friday,True,4,15,1,7252377.85,,,Week 3,Mid,False,False,31,0.10116832198743272,-0.994869323391895,Q1,14,76,90,0.8290375725550417,0.5591929034707468
Atlantis,OptiGlimpse,2021-01-16,2386796.23,False,Atlantis_OptiGlimpse,Saturday,False,5,16,1,929894.89,,,Week 3,Mid,False,False,31,-0.10116832198743204,-0.9948693233918952,Q1,15,75,90,0.8660254037844386,0.5000000000000001
Atlantis,OptiGlimpse,2021-01-17,732237.17,False,Atlantis_OptiGlimpse,Sunday,False,6,17,1,682082.47,,,Week 3,Mid,False,False,31,-0.2993631229733582,-0.9541392564000488,Q1,16,74,90,0.898794046299167,0.43837114678907746
Atlantis,OptiGlimpse,2021-01-18,83084.1,True,Atlantis_OptiGlimpse,Monday,True,0,18,1,6581985.41,,,Week 4,Mid,False,False,31,-0.4853019625310808,-0.8743466161445822,Q1,17,73,90,0.9271838545667874,0.37460659341591196
Atlantis,OptiGlimpse,2021-01-19,1321672.13,False,Atlantis_OptiGlimpse,Tuesday,True,1,19,1,4518240.69,,,Week 4,Mid,False,False,31,-0.651372482722222,-0.7587581226927911,Q1,18,72,90,0.9510565162951535,0.30901699437494745
Atlantis,OptiGlimpse,2021-01-20,5535634.81,False,Atlantis_OptiGlimpse,Wednesday,True,2,20,1,4781875.34,,,Week 4,Mid,False,False,31,-0.7907757369376986,-0.6121059825476627,Q1,19,71,90,0.9702957262759965,0.2419218955996679
Atlantis,OptiGlimpse,2021-01-21,2218054.56,False,Atlantis_OptiGlimpse,Thursday,True,3,21,1,1993778.5,,,Week 4,Late,False,False,31,-0.8978045395707417,-0.44039415155763423,Q1,20,70,90,0.984807753012208,0.17364817766693041
Atlantis,OptiGlimpse,2021-01-22,8377422.93,False,Atlantis_OptiGlimpse,Friday,True,4,22,1,10460688.26,,,Week 4,Late,False,False,31,-0.9680771188662041,-0.2506525322587213,Q1,21,69,90,0.9945218953682733,0.10452846326765346
Atlantis,OptiGlimpse,2021-01-23,899560.82,False,Atlantis_OptiGlimpse,Saturday,False,5,23,1,2386796.23,,,Week 4,Late,False,False,31,-0.9987165071710528,-0.05064916883871355,Q1,22,68,90,0.9993908270190958,0.03489949670250108
Atlantis,OptiGlimpse,2021-01-24,579616.46,False,Atlantis_OptiGlimpse,Sunday,False,6,24,1,732237.17,,,Week 4,Late,False,False,31,-0.9884683243281114,0.15142777750457667,Q1,23,67,90,0.9993908270190958,-0.03489949670250073
Atlantis,OptiGlimpse,2021-01-25,3498746.56,False,Atlantis_OptiGlimpse,Monday,True,0,25,1,83084.1,,,Week 5,Late,False,True,31,-0.9377521321470804,0.3473052528448203,Q1,24,66,90,0.9945218953682734,-0.10452846326765333
Atlantis,OptiGlimpse,2021-01-26,3462902.82,False,Atlantis_OptiGlimpse,Tuesday,True,1,26,1,1321672.13,,,Week 5,Late,False,True,31,-0.848644257494751,0.5289640103269624,Q1,25,65,90,0.984807753012208,-0.1736481776669303
Atlantis,OptiGlimpse,2021-01-27,1726204.42,False,Atlantis_OptiGlimpse,Wednesday,True,2,27,1,5535634.81,,,Week 5,Late,False,True,31,-0.72479278722912,0.6889669190756865,Q1,26,64,90,0.9702957262759965,-0.24192189559966779
Atlantis,OptiGlimpse,2021-01-28,3451853.68,False,Atlantis_OptiGlimpse,Thursday,True,3,28,1,2218054.56,,,Week 5,Late,False,True,31,-0.5712682150947924,0.8207634412072763,Q1,27,63,90,0.9510565162951536,-0.30901699437494734
Atlantis,OptiGlimpse,2021-01-29,4382412.98,False,Atlantis_OptiGlimpse,Friday,True,4,29,1,8377422.93,,,Week 5,Late,False,True,31,-0.3943558551133187,0.9189578116202306,Q1,28,62,90,0.9271838545667874,-0.37460659341591207
Atlantis,OptiGlimpse,2021-01-30,-152.68,False,Atlantis_OptiGlimpse,Saturday,False,5,30,1,899560.82,,,Week 5,Late,False,True,31,-0.20129852008866114,0.9795299412524943,Q1,29,61,90,0.8987940462991669,-0.4383711467890775
Atlantis,OptiGlimpse,2021-01-31,-9527265.32,False,Atlantis_OptiGlimpse,Sunday,False,6,31,1,579616.46,,,Week 5,Late,False,True,31,-2.4492935982947064e-16,1.0,Q1,30,60,90,0.8660254037844387,-0.4999999999999998
Atlantis,OptiGlimpse,2021-02-01,3616206.74,False,Atlantis_OptiGlimpse,Monday,True,0,1,2,,4402197.545,4402197.545,Week 1,Early,True,False,28,0.2225209339563144,0.9749279121818236,Q1,31,59,90,0.8290375725550417,-0.5591929034707467
Atlantis,OptiGlimpse,2021-02-02,3958737.73,False,Atlantis_OptiGlimpse,Tuesday,True,1,2,2,,3459036.9924999997,3459036.9924999997,Week 1,Early,True,False,28,0.4338837391175581,0.9009688679024191,Q1,32,58,90,0.788010753606722,-0.6156614753256583
