market_l5,product_l3_desc,revenue_recognition_date,day_sales_usd,is_holiday,series_id,day_name,is_billing_day
Atlantis,IrisInnovations,2021-01-01,4417541.23,True,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-01-08,4212322.24,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-01-15,3820862.38,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-01-22,4948135.38,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-01-29,4409858.77,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-02-05,4111156.65,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-02-12,5145758.89,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-02-19,2529400.6,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-02-26,4548781.4,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-03-05,4546000.87,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-03-12,4232145.81,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-03-19,5086021.87,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-03-26,4538669.44,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-04-02,4579979.87,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-04-09,4492717.74,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-04-16,4873557.51,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-04-23,3864348.47,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-04-30,4136127.2,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-05-07,4602942.45,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-05-14,4361600.43,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-05-21,4105891.54,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-05-28,4253158.98,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-06-04,4713205.1,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-06-11,5010476.93,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-06-18,5700209.95,True,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-06-25,7444230.37,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-07-02,5443680.74,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-07-09,4799821.97,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-07-16,4930553.54,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-07-23,4698645.88,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-07-30,5144687.51,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-08-06,5019125.19,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-08-13,5588680.33,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-08-20,5555862.73,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-08-27,5144881.82,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-09-03,5654652.9,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-09-10,4484562.16,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-09-17,4785552.1,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-09-24,5965908.49,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-10-01,6714386.42,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-10-08,5213212.84,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-10-15,5525500.83,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-10-22,5392028.16,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-10-29,5266662.11,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-11-05,6034192.41,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-11-12,5224830.95,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-11-19,5101691.84,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-12-03,5854355.42,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-12-10,4695362.11,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-12-17,5986193.69,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-12-24,2939884.64,True,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-12-31,-598500.37,True,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-01-07,4652186.27,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-01-14,5167652.19,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-01-21,4784183.15,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-01-28,4068687.27,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-02-04,3455093.96,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-02-11,4636372.7,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-02-18,4593708.09,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-02-25,3642226.36,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-03-04,5466700.35,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-03-11,4728408.43,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-03-18,4753036.02,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-03-25,4737499.91,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-04-01,7657453.88,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-04-08,4991543.12,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-04-15,5094815.76,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-04-22,5427087.26,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-04-29,3907774.86,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-05-06,5249707.03,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-05-13,5213020.44,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-05-20,4968630.41,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-05-27,5071367.73,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-06-03,5421445.73,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-06-10,5318274.04,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-06-17,4928420.72,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-06-24,4656653.57,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-07-01,7036521.42,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-07-08,5070898.93,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-07-15,4443242.92,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-07-22,4880421.7,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-07-29,4592647.81,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-08-05,4774970.53,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-08-12,4815367.58,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-08-19,5610882.45,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-08-26,4832514.68,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-09-02,5503822.79,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-09-09,5531664.78,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-09-16,5346873.4,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-09-23,5645095.6,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-09-30,5230118.08,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-10-07,5132850.93,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-10-14,4831402.49,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-10-21,5116316.87,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-10-28,6009527.67,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-11-04,5460643.73,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-11-11,5332982.39,True,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-11-18,7016592.63,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-11-25,5345218.59,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-12-02,7487106.35,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-12-09,5548539.51,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-12-16,5924234.06,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-12-23,4592800.1,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2022-12-30,3379461.26,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-01-06,4910448.15,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-01-13,5190266.48,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-01-20,4934320.25,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-01-27,4747121.35,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-02-03,4626622.77,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-02-10,5437762.6,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-02-17,5533978.78,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-02-24,5204099.81,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-03-03,6572143.92,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-03-10,5395160.56,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-03-17,4899664.27,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-03-24,5217520.27,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-03-31,3702808.86,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-04-07,5219433.93,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-04-14,5638815.63,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-04-21,5180231.71,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-04-28,9328392.18,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-05-05,5286884.35,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-05-12,4759941.28,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-05-19,5618423.31,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-05-26,4563845.82,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-06-02,5026658.28,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-06-09,4310987.16,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-06-16,4447666.46,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-06-23,4897176.18,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-06-30,489606.82,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-07-07,5265340.43,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-07-14,4026095.83,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-07-21,4299258.43,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-07-28,3991733.49,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-08-04,4682623.75,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-08-11,4163272.4,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-08-18,4195433.97,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-08-25,3938295.55,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-09-01,4566909.78,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-09-08,5061236.82,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-09-15,4470889.64,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-09-22,4151233.58,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-09-29,3838475.09,False,Atlantis_IrisInnovations,Friday,True
